1.2280000530822153,1.977018762950708,1.4608225957727117,7.828109446353702,3.1871771072626323,3.495743853957754,3.317079038779612
1.2135275228901703,0.7039944091827235,0.9472978041547556,6.139955032439358,3.6094794817868014,3.0127807137819858,3.377739804431211
2.3037756748693576,2.4280134764982435,2.1920160985498094,9.356716064518404,3.3335209422637053,3.3553879331097782,3.311091124626516
1.9302670894113991,1.5000681859837717,1.9673479893199328,8.397912081713805,3.379594015214847,3.2313095741091384,3.389096410676015
1.624282681063531,0.6362731750142487,1.1132964191904295,6.57717644605335,3.746240290855513,2.790041328490314,3.4637183806541736
1.8030332031926,2.047099824069712,1.097102501959219,8.001303276278186,3.430131424034152,3.496311667696914,3.073556908268934
1.066608031014778,2.280872797011262,2.0487288364302065,8.26804543199684,3.0171229354093487,3.5162458693085115,3.4666311952821407
1.1047701697751653,1.700331649738228,0.5421288671273765,6.483750563153638,3.540801151605403,3.857991688915315,2.601207159479282
1.095689296969251,2.0024209589475013,2.2445272226682134,8.24832528019977,3.039638702599748,3.453385571549504,3.5069757258507464
1.7382396260268511,2.395731894321939,2.3757184441056287,9.089626795107817,3.2292832638702023,3.3872963248571097,3.383420411272688
2.4289581434006244,1.3399750717388488,0.9381769085792138,7.690478878684335,3.662870938561841,3.3285560113544665,3.008573050083692
2.4484526601738903,2.4322214574651726,2.216183794380255,9.450886705462096,3.3482905816113866,3.345947337669641,3.3057620807189725
2.361915577588903,1.8527927055200368,0.5184061230937849,7.492172344581629,3.8738333302403474,3.757724261905509,2.3684424078541437
1.6628169123333654,2.1544271366121706,2.4851795537177743,8.957997418093155,3.221329758754817,3.3585737447918773,3.420096496453308
1.3069095371497297,1.5238711939545018,2.125852724944977,8.042735192808594,3.199012162458228,3.307484605612006,3.4935032319297656
0.6333874178040295,1.7547120566422256,2.081533137500223,7.431200671899064,2.630944217036664,3.639788416041192,3.729267366922143
1.0557474169946754,2.471348395515834,1.884165551335172,8.254927278008513,3.0134535009251118,3.556461902244921,3.4300845968299662
1.325462920041793,0.8875599103064578,1.6395298896395274,7.1212824985403085,3.409161249254391,3.0371457657001546,3.553692985045457
1.2569268801886262,1.4353011080869924,1.6262328741518175,7.591290299478313,3.240194376627107,3.3390073531560405,3.4207982702168507
1.5845297884365477,2.106738304315014,1.3654169702757906,8.129633899082123,3.314972791158476,3.471573143130936,3.2134540657105872
1.0025380537012358,0.7193854252580596,1.4838573627182994,6.464692541129971,3.3564944114370148,2.9635824872976277,3.679923101265359
0.517065163714066,2.0378417124058115,2.369401379052132,7.615091372995439,2.34825702574687,3.791376750740716,3.860366223512415
1.2314575370307073,1.138678600714646,0.7198185382868387,6.38625021138855,3.5478321543651674,3.4815931298007627,2.9705747158340725
1.5115105775116653,1.4521122672933175,0.821973326501308,7.051065379743163,3.527496326857285,3.5001142347392453,2.9723894384034693
1.081878302703023,1.9669208986694948,2.133582575608852,8.147053942681705,3.0429130170640124,3.458577586873135,3.498509396062852
1.8568041927775565,0.8813067022747729,1.221483142262711,7.173052608603111,3.625375578859878,3.0291653198782504,3.3454591012618726
0.5169545212813758,1.678369660884868,0.7839110640895206,6.050676168226518,2.667442661420984,4.0062851496187,3.326272188960315
1.639660419129103,2.025630726498372,1.5952653962750003,8.30722207397565,3.3001965164014777,3.41658695516704,3.2832165284314825
